"","id","raceId","raceName","geoid","fullState","state","cd","chamber","rating","openSeat","previousParty","uncontested","turnoutCount","specialElection","primaryDate","senateClass"
"383",37431,"H2020FL17","Florida 17","1217","Florida","FL","17","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"384",37610,"H2020NY12","New York 12","3612","New York","NY","12","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"385",37594,"H2020NM03","New Mexico 3","3503","New Mexico","NM","03","HOUSE","SAFE-D",TRUE,NA,FALSE,NA,FALSE,NA,""
"386",37647,"H2020OR02","Oregon 2","4102","Oregon","OR","02","HOUSE","SAFE-R",TRUE,NA,FALSE,NA,FALSE,NA,""
"387",37687,"H2020TX03","Texas 3","4803","Texas","TX","03","HOUSE","LEAN-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"388",37595,"H2020NV01","Nevada 1","3201","Nevada","NV","01","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"389",37672,"H2020SC02","South Carolina 2","4502","South Carolina","SC","02","HOUSE","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"390",37584,"H2020NJ05","New Jersey 5","3405","New Jersey","NJ","05","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"391",37303,"S2020MA02","Massachusetts","25","Massachusetts","MA","","SENATE","SAFE-D",TRUE,NA,FALSE,NA,FALSE,NA,""
"392",37453,"H2020GA12","Georgia 12","1312","Georgia","GA","12","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"393",37342,"H2020AZ03","Arizona 3","0403","Arizona","AZ","03","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"394",37761,"H2020TX02","Texas 2","4802","Texas","TX","02","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"395",37639,"H2020OH15","Ohio 15","3915","Ohio","OH","15","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"396",37571,"H2020NC11","North Carolina 11","3711","North Carolina","NC","11","HOUSE","TOSS-UP",TRUE,NA,FALSE,NA,FALSE,NA,""
"397",37543,"H2020MN04","Minnesota 4","2704","Minnesota","MN","04","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"398",37597,"H2020NV03","Nevada 3","3203","Nevada","NV","03","HOUSE","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"399",37705,"H2020TX21","Texas 21","4821","Texas","TX","21","HOUSE","LEAN-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"400",37756,"H2020WV03","West Virginia 3","5403","West Virginia","WV","03","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"401",37537,"H2020MI12","Michigan 12","2612","Michigan","MI","12","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"402",37477,"H2020IL14","Illinois 14","1714","Illinois","IL","14","HOUSE","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"403",37560,"H2020MT00","Montana At-Large","3000","Montana","MT","00","HOUSE","LEAN-R",TRUE,NA,FALSE,NA,FALSE,NA,""
"404",37729,"H2020VA05","Virginia 5","5105","Virginia","VA","05","HOUSE","LEAN-D",TRUE,NA,FALSE,NA,FALSE,NA,""
"405",37793,"P2020NE01","Nebraska 1","3101","Nebraska","NE","01","PRESIDENT","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"406",37461,"H2020IA04","Iowa 4","1904","Iowa","IA","04","HOUSE","LIKELY-R",TRUE,NA,FALSE,NA,FALSE,NA,""
"407",37742,"H2020WA07","Washington 7","5307","Washington","WA","07","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"408",37757,"H2020WY00","Wyoming At-Large","5600","Wyoming","WY","00","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"409",37807,"P2020RI","Rhode Island","44","Rhode Island","RI","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"410",37814,"P2020VA","Virginia","51","Virginia","VA","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"411",37408,"H2020CO07","Colorado 7","0807","Colorado","CO","07","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"412",37411,"H2020CT03","Connecticut 3","0903","Connecticut","CT","03","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"413",37812,"P2020UT","Utah","49","Utah","UT","","PRESIDENT","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"414",37311,"S2020NM02","New Mexico","35","New Mexico","NM","","SENATE","SAFE-D",TRUE,NA,FALSE,NA,FALSE,NA,""
"415",37393,"H2020CA45","California 45","0645","California","CA","45","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"416",37423,"H2020FL09","Florida 9","1209","Florida","FL","09","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"417",37328,"H2020AK00","Alaska At-Large","0200","Alaska","AK","00","HOUSE","LEAN-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"418",37459,"H2020IA02","Iowa 2","1902","Iowa","IA","02","HOUSE","LIKELY-D",TRUE,NA,FALSE,NA,FALSE,NA,""
"419",37436,"H2020FL22","Florida 22","1222","Florida","FL","22","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"420",37798,"P2020NJ","New Jersey","34","New Jersey","NJ","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"421",37522,"H2020MD07","Maryland 7","2407","Maryland","MD","07","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"422",37337,"H2020AR02","Arkansas 2","0502","Arkansas","AR","02","HOUSE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"423",37763,"P2020AL","Alabama","01","Alabama","AL","","PRESIDENT","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"424",37501,"H2020LA01","Louisiana 1","2201","Louisiana","LA","01","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"425",37625,"H2020OH01","Ohio 1","3901","Ohio","OH","01","HOUSE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"426",37743,"H2020WA08","Washington 8","5308","Washington","WA","08","HOUSE","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"427",37345,"H2020AZ06","Arizona 6","0406","Arizona","AZ","06","HOUSE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"428",37394,"H2020CA46","California 46","0646","California","CA","46","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"429",37751,"H2020WI06","Wisconsin 6","5506","Wisconsin","WI","06","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"430",37753,"H2020WI08","Wisconsin 8","5508","Wisconsin","WI","08","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"431",37818,"P2020WY","Wyoming","56","Wyoming","WY","","PRESIDENT","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"432",37524,"H2020ME01","Maine 1","2301","Maine","ME","01","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"433",37576,"H2020NE02","Nebraska 2","3102","Nebraska","NE","02","HOUSE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"434",37496,"H2020KY02","Kentucky 2","2102","Kentucky","KY","02","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"435",37794,"P2020NE02","Nebraska 2","3102","Nebraska","NE","02","PRESIDENT","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"436",37486,"H2020IN05","Indiana 5","1805","Indiana","IN","05","HOUSE","TOSS-UP",TRUE,NA,FALSE,NA,FALSE,NA,""
"437",37505,"H2020LA05","Louisiana 5","2205","Louisiana","LA","05","HOUSE","SAFE-R",TRUE,NA,FALSE,NA,FALSE,NA,""
"438",37535,"H2020MI10","Michigan 10","2610","Michigan","MI","10","HOUSE","SAFE-R",TRUE,NA,FALSE,NA,FALSE,NA,""
"439",37621,"H2020NY24","New York 24","3624","New York","NY","24","HOUSE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"440",37317,"S2020TX02","Texas","48","Texas","TX","","SENATE","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"441",37591,"H2020NJ12","New Jersey 12","3412","New Jersey","NJ","12","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"442",37596,"H2020NV02","Nevada 2","3202","Nevada","NV","02","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"443",37599,"H2020NY01","New York 1","3601","New York","NY","01","HOUSE","LEAN-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"444",37620,"H2020NY23","New York 23","3623","New York","NY","23","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"445",37305,"S2020MI02","Michigan","26","Michigan","MI","","SENATE","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"446",37540,"H2020MN01","Minnesota 1","2701","Minnesota","MN","01","HOUSE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"447",37664,"H2020PA14","Pennsylvania 14","4214","Pennsylvania","PA","14","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"448",37783,"P2020ME01","Maine 1","2301","Maine","ME","01","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"449",37784,"P2020ME02","Maine 2","2302","Maine","ME","02","PRESIDENT","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"450",37786,"P2020MA","Massachusetts","25","Massachusetts","MA","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"451",37790,"P2020MO","Missouri","29","Missouri","MO","","PRESIDENT","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"452",37682,"H2020TN06","Tennessee 6","4706","Tennessee","TN","06","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"453",37430,"H2020FL16","Florida 16","1216","Florida","FL","16","HOUSE","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"454",37710,"H2020TX26","Texas 26","4826","Texas","TX","26","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"455",37740,"H2020WA05","Washington 5","5305","Washington","WA","05","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"456",37774,"P2020HI","Hawaii","15","Hawaii","HI","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"457",37796,"P2020NV","Nevada","32","Nevada","NV","","PRESIDENT","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"458",37809,"P2020SD","South Dakota","46","South Dakota","SD","","PRESIDENT","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"459",37293,"S2020AK02","Alaska","02","Alaska","AK","","SENATE","LEAN-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"460",37309,"S2020NH02","New Hampshire","33","New Hampshire","NH","","SENATE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"461",37312,"S2020OK02","Oklahoma","40","Oklahoma","OK","","SENATE","SAFE-R",TRUE,NA,FALSE,NA,FALSE,NA,""
"462",37316,"S2020TN02","Tennessee","47","Tennessee","TN","","SENATE","SAFE-R",TRUE,NA,FALSE,NA,FALSE,NA,""
"463",37348,"H2020AZ09","Arizona 9","0409","Arizona","AZ","09","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"464",37354,"H2020CA06","California 6","0606","California","CA","06","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"465",37364,"H2020CA16","California 16","0616","California","CA","16","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"466",37367,"H2020CA19","California 19","0619","California","CA","19","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"467",37373,"H2020CA25","California 25","0625","California","CA","25","HOUSE","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"468",37396,"H2020CA48","California 48","0648","California","CA","48","HOUSE","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"469",37419,"H2020FL05","Florida 5","1205","Florida","FL","05","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"470",37344,"H2020AZ05","Arizona 5","0405","Arizona","AZ","05","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"471",37467,"H2020IL04","Illinois 4","1704","Illinois","IL","04","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"472",37470,"H2020IL07","Illinois 7","1707","Illinois","IL","07","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"473",37487,"H2020IN06","Indiana 6","1806","Indiana","IN","06","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"474",37513,"H2020MA07","Massachusetts 7","2507","Massachusetts","MA","07","HOUSE","SAFE-D",FALSE,NA,TRUE,NA,FALSE,NA,""
"475",37525,"H2020ME02","Maine 2","2302","Maine","ME","02","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"476",37466,"H2020IL03","Illinois 3","1703","Illinois","IL","03","HOUSE","SAFE-D",TRUE,NA,FALSE,NA,FALSE,NA,""
"477",37555,"H2020MO08","Missouri 8","2908","Missouri","MO","08","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"478",37581,"H2020NJ02","New Jersey 2","3402","New Jersey","NJ","02","HOUSE","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"479",37629,"H2020OH05","Ohio 5","3905","Ohio","OH","05","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"480",37552,"H2020MO05","Missouri 5","2905","Missouri","MO","05","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"481",37657,"H2020PA07","Pennsylvania 7","4207","Pennsylvania","PA","07","HOUSE","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"482",37598,"H2020NV04","Nevada 4","3204","Nevada","NV","04","HOUSE","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"483",37622,"H2020NY25","New York 25","3625","New York","NY","25","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"484",37702,"H2020TX18","Texas 18","4818","Texas","TX","18","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"485",37644,"H2020OK04","Oklahoma 4","4004","Oklahoma","OK","04","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"486",37648,"H2020OR03","Oregon 3","4103","Oregon","OR","03","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"487",37722,"H2020UT02","Utah 2","4902","Utah","UT","02","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"488",37741,"H2020WA06","Washington 6","5306","Washington","WA","06","HOUSE","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"489",37707,"H2020TX23","Texas 23","4823","Texas","TX","23","HOUSE","LEAN-D",TRUE,NA,FALSE,NA,FALSE,NA,""
"490",37764,"P2020AK","Alaska","02","Alaska","AK","","PRESIDENT","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"491",37775,"P2020ID","Idaho","16","Idaho","ID","","PRESIDENT","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"492",37804,"P2020OK","Oklahoma","40","Oklahoma","OK","","PRESIDENT","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"493",37805,"P2020OR","Oregon","41","Oregon","OR","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"494",37739,"H2020WA04","Washington 4","5304","Washington","WA","04","HOUSE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"495",37801,"P2020NC","North Carolina","37","North Carolina","NC","","PRESIDENT","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"496",37817,"P2020WI","Wisconsin","55","Wisconsin","WI","","PRESIDENT","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"497",37788,"P2020MN","Minnesota","27","Minnesota","MN","","PRESIDENT","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"498",37300,"S2020KS02","Kansas","20","Kansas","KS","","SENATE","LEAN-R",TRUE,NA,FALSE,NA,FALSE,NA,""
"499",37294,"S2020AL02","Alabama","01","Alabama","AL","","SENATE","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"500",37797,"P2020NH","New Hampshire","33","New Hampshire","NH","","PRESIDENT","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"501",37791,"P2020MT","Montana","30","Montana","MT","","PRESIDENT","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"502",37323,"S2020MS02","Mississippi","28","Mississippi","MS","","SENATE","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"503",37327,"S2020GA03","Georgia Special","13","Georgia","GA","","SENATE","TOSS-UP",TRUE,NA,FALSE,NA,FALSE,NA,"Special"
"504",37772,"P2020FL","Florida","12","Florida","FL","","PRESIDENT","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"505",37548,"H2020MO01","Missouri 1","2901","Missouri","MO","01","HOUSE","SAFE-D",FALSE,NA,TRUE,NA,FALSE,NA,""
"506",37765,"P2020AZ","Arizona","04","Arizona","AZ","","PRESIDENT","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"507",37803,"P2020OH","Ohio","39","Ohio","OH","","PRESIDENT","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"508",37778,"P2020IA","Iowa","19","Iowa","IA","","PRESIDENT","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"509",37304,"S2020ME02","Maine","23","Maine","ME","","SENATE","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"510",37773,"P2020GA","Georgia","13","Georgia","GA","","PRESIDENT","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"511",37326,"S2020AZ03","Arizona Special","04","Arizona","AZ","","SENATE","LIKELY-D",TRUE,NA,FALSE,NA,FALSE,NA,"Special"
"512",37780,"P2020KY","Kentucky","21","Kentucky","KY","","PRESIDENT","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"513",37808,"P2020SC","South Carolina","45","South Carolina","SC","","PRESIDENT","LIKELY-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"514",37787,"P2020MI","Michigan","26","Michigan","MI","","PRESIDENT","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"515",37811,"P2020TX","Texas","48","Texas","TX","","PRESIDENT","LEAN-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"516",37314,"S2020SC02","South Carolina","45","South Carolina","SC","","SENATE","LEAN-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"517",37782,"P2020ME","Maine","23","Maine","ME","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"518",37767,"P2020CA","California","06","California","CA","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"519",37295,"S2020CO02","Colorado","08","Colorado","CO","","SENATE","LIKELY-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"520",37297,"S2020GA02","Georgia","13","Georgia","GA","","SENATE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"521",37324,"S2020NC02","North Carolina","37","North Carolina","NC","","SENATE","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"522",37806,"P2020PA","Pennsylvania","42","Pennsylvania","PA","","PRESIDENT","LEAN-D",FALSE,NA,FALSE,NA,FALSE,NA,""
"523",37298,"S2020IA02","Iowa","19","Iowa","IA","","SENATE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"524",37301,"S2020KY02","Kentucky","21","Kentucky","KY","","SENATE","SAFE-R",FALSE,NA,FALSE,NA,FALSE,NA,""
"525",37307,"S2020MT02","Montana","30","Montana","MT","","SENATE","TOSS-UP",FALSE,NA,FALSE,NA,FALSE,NA,""
"526",37768,"P2020CO","Colorado","08","Colorado","CO","","PRESIDENT","SAFE-D",FALSE,NA,FALSE,NA,FALSE,NA,""
